term,gene
Enterocyte_Haber_2017,Psmc4
Enterocyte_Haber_2017,Slc25a10
Enterocyte_Haber_2017,Maf1
Enterocyte_Haber_2017,Mrps10
Enterocyte_Haber_2017,Mrpl55
Enterocyte_Haber_2017,Mat2b
Enterocyte_Haber_2017,Rpl21
Enterocyte_Haber_2017,Fis1
Enterocyte_Haber_2017,Tspo
Enterocyte_Haber_2017,Hdac1
Enterocyte_Haber_2017,0610009B22Rik
Enterocyte_Haber_2017,Hdhd3
Enterocyte_Haber_2017,Mrpl50
Enterocyte_Haber_2017,Atg3
Enterocyte_Haber_2017,Ndufa12
Enterocyte_Haber_2017,Comt
Enterocyte_Haber_2017,Tmem54
Enterocyte_Haber_2017,Tpt1
Enterocyte_Haber_2017,Dag1
Enterocyte_Haber_2017,Pmm2
Enterocyte_Haber_2017,Ppp2ca
Enterocyte_Haber_2017,Mrps18a
Enterocyte_Haber_2017,Polr2c
Enterocyte_Haber_2017,Tonsl
Enterocyte_Haber_2017,Ndufab1
Enterocyte_Haber_2017,Trappc6a
Enterocyte_Haber_2017,Kif5b
Enterocyte_Haber_2017,Hspa5
Enterocyte_Haber_2017,Ubxn1
Enterocyte_Haber_2017,Klc4
Enterocyte_Haber_2017,Decr1
Enterocyte_Haber_2017,Mettl9
Enterocyte_Haber_2017,Napa
Enterocyte_Haber_2017,Aldh16a1
Enterocyte_Haber_2017,Cldnd1
Enterocyte_Haber_2017,Ubxn4
Enterocyte_Haber_2017,Eif4g1
Enterocyte_Haber_2017,Gng5
Enterocyte_Haber_2017,Mrpl45
Enterocyte_Haber_2017,Prpf40a
Enterocyte_Haber_2017,Actr3
Enterocyte_Haber_2017,Atp5a1
Enterocyte_Haber_2017,Sri
Enterocyte_Haber_2017,Gmds
Enterocyte_Haber_2017,Rap1a
Enterocyte_Haber_2017,Ywhab
Enterocyte_Haber_2017,Ndufv2
Enterocyte_Haber_2017,2510002D24Rik
Enterocyte_Haber_2017,Lrp1
Enterocyte_Haber_2017,Klf3
Enterocyte_Haber_2017,Akt1s1
Enterocyte_Haber_2017,Rnf5
Enterocyte_Haber_2017,Ahcyl2
Enterocyte_Haber_2017,Rps12
Enterocyte_Haber_2017,Sepw1
Enterocyte_Haber_2017,Hnrnpl
Enterocyte_Haber_2017,Immt
Enterocyte_Haber_2017,Cdx2
Enterocyte_Haber_2017,Mrpl11
Enterocyte_Haber_2017,Fuca1
Enterocyte_Haber_2017,Mgst2
Enterocyte_Haber_2017,Pet100
Enterocyte_Haber_2017,Rab1a
Enterocyte_Haber_2017,Mtx2
Enterocyte_Haber_2017,Gtf2h5
Enterocyte_Haber_2017,Tmem9b
Enterocyte_Haber_2017,Ngdn
Enterocyte_Haber_2017,Hnrnpul2
Enterocyte_Haber_2017,Cops5
Enterocyte_Haber_2017,Timm17a
Enterocyte_Haber_2017,Pcmt1
Enterocyte_Haber_2017,Itpa
Enterocyte_Haber_2017,Trappc1
Enterocyte_Haber_2017,Cdc37
Enterocyte_Haber_2017,Pdss1
Enterocyte_Haber_2017,Yipf4
Enterocyte_Haber_2017,Aldh1b1
Enterocyte_Haber_2017,Ube2k
Enterocyte_Haber_2017,Mecr
Enterocyte_Haber_2017,Stt3a
Enterocyte_Haber_2017,Sephs2
Enterocyte_Haber_2017,Adck5
Enterocyte_Haber_2017,Sltm
Enterocyte_Haber_2017,Fh1
Enterocyte_Haber_2017,Mtx1
Enterocyte_Haber_2017,Rac1
Enterocyte_Haber_2017,Rpl10
Enterocyte_Haber_2017,Smim11
Enterocyte_Haber_2017,Saraf
Enterocyte_Haber_2017,Imp4
Enterocyte_Haber_2017,Nol7
Enterocyte_Haber_2017,Dpm3
Enterocyte_Haber_2017,Ybx1
Enterocyte_Haber_2017,Rpl5
Enterocyte_Haber_2017,Pdia4
Enterocyte_Haber_2017,Dctn2
Enterocyte_Haber_2017,Elovl6
Enterocyte_Haber_2017,Ccdc58
Enterocyte_Haber_2017,Rpl28
Enterocyte_Haber_2017,Gnb2
Enterocyte_Haber_2017,Rps29
Enterocyte_Haber_2017,H2-Ab1
Enterocyte_Haber_2017,Cryl1
Enterocyte_Haber_2017,Timm8b
Enterocyte_Haber_2017,Galnt6
Enterocyte_Haber_2017,Gpi1
Enterocyte_Haber_2017,Rpl7a
Enterocyte_Haber_2017,Calm3
Enterocyte_Haber_2017,Coq2
Enterocyte_Haber_2017,Smu1
Enterocyte_Haber_2017,Rsrc2
Enterocyte_Haber_2017,Trap1
Enterocyte_Haber_2017,Ptprf
Enterocyte_Haber_2017,Fars2
Enterocyte_Haber_2017,Cox4i1
Enterocyte_Haber_2017,Nubp1
Enterocyte_Haber_2017,Arl1
Enterocyte_Haber_2017,2810428I15Rik
Enterocyte_Haber_2017,Pak1ip1
Enterocyte_Haber_2017,Rps27a
Enterocyte_Haber_2017,Ubl5
Enterocyte_Haber_2017,Psmd11
Enterocyte_Haber_2017,Pex16
Enterocyte_Haber_2017,Rps19bp1
Enterocyte_Haber_2017,Aamp
Enterocyte_Haber_2017,B4galnt1
Enterocyte_Haber_2017,Atp5d
Enterocyte_Haber_2017,Oxct1
Enterocyte_Haber_2017,Bud31
Enterocyte_Haber_2017,Ndufs8
Enterocyte_Haber_2017,Pnp
Enterocyte_Haber_2017,Anapc13
Enterocyte_Haber_2017,Chp1
Enterocyte_Haber_2017,Arpc5l
Enterocyte_Haber_2017,Txndc17
Enterocyte_Haber_2017,Cdh17
Enterocyte_Haber_2017,Cebpb
Enterocyte_Haber_2017,Rab18
Enterocyte_Haber_2017,Mrpl30
Enterocyte_Haber_2017,Zfand6
Enterocyte_Haber_2017,Rpl10a
Enterocyte_Haber_2017,Fam234a
Enterocyte_Haber_2017,Plekhb2
Enterocyte_Haber_2017,Tceb1
Enterocyte_Haber_2017,Coq7
Enterocyte_Haber_2017,C77080
Enterocyte_Haber_2017,Gucy2c
Enterocyte_Haber_2017,Plbd1
Enterocyte_Haber_2017,AA467197
Enterocyte_Haber_2017,Rab24
Enterocyte_Haber_2017,Serf2
Enterocyte_Haber_2017,Rab7
Enterocyte_Haber_2017,Trappc5
Enterocyte_Haber_2017,D8Ertd738e
Enterocyte_Haber_2017,Rpl27
Enterocyte_Haber_2017,Abcf1
Enterocyte_Haber_2017,Psmd7
Enterocyte_Haber_2017,Atp5f1
Enterocyte_Haber_2017,Clptm1l
Enterocyte_Haber_2017,Ndufa3
Enterocyte_Haber_2017,Cops7a
Enterocyte_Haber_2017,Fbxo9
Enterocyte_Haber_2017,Ddb1
Enterocyte_Haber_2017,Fam103a1
Enterocyte_Haber_2017,Mrps16
Enterocyte_Haber_2017,Swi5
Enterocyte_Haber_2017,Ube2d3
Enterocyte_Haber_2017,Rrbp1
Enterocyte_Haber_2017,Ost4
Enterocyte_Haber_2017,Snx3
Enterocyte_Haber_2017,Atp6v0d1
Enterocyte_Haber_2017,Atp5j
Enterocyte_Haber_2017,Rps17
Enterocyte_Haber_2017,Pnkd
Enterocyte_Haber_2017,Tpr
Enterocyte_Haber_2017,Cfl1
Enterocyte_Haber_2017,Leprot
Enterocyte_Haber_2017,Coa6
Enterocyte_Haber_2017,Fkbp2
Enterocyte_Haber_2017,Cldn15
Enterocyte_Haber_2017,Taf10
Enterocyte_Haber_2017,Etfb
Enterocyte_Haber_2017,Prelid1
Enterocyte_Haber_2017,Lgals9
Enterocyte_Haber_2017,Mrps28
Enterocyte_Haber_2017,Cltb
Enterocyte_Haber_2017,Ptbp1
Enterocyte_Haber_2017,Ech1
Enterocyte_Haber_2017,Babam1
Enterocyte_Haber_2017,Abr
Enterocyte_Haber_2017,Hnf4a
Enterocyte_Haber_2017,Mea1
Enterocyte_Haber_2017,Rpl38
Enterocyte_Haber_2017,Myo6
Enterocyte_Haber_2017,Ak2
Enterocyte_Haber_2017,Naa20
Enterocyte_Haber_2017,Ufm1
Enterocyte_Haber_2017,Ier3ip1
Enterocyte_Haber_2017,Akr7a5
Enterocyte_Haber_2017,Cox7c
Enterocyte_Haber_2017,Puf60
Enterocyte_Haber_2017,Casp7
Enterocyte_Haber_2017,Idh3a
Enterocyte_Haber_2017,Sec11a
Enterocyte_Haber_2017,Actn4
Enterocyte_Haber_2017,Rps27
Enterocyte_Haber_2017,Ak3
Enterocyte_Haber_2017,Ctss
Enterocyte_Haber_2017,Psmd14
Enterocyte_Haber_2017,Mtch2
Enterocyte_Haber_2017,Ntan1
Enterocyte_Haber_2017,Cox8a
Enterocyte_Haber_2017,Txnip
Enterocyte_Haber_2017,Mrps35
Enterocyte_Haber_2017,Yam1
Enterocyte_Haber_2017,Metap2
Enterocyte_Haber_2017,Rpl23a
Enterocyte_Haber_2017,Endog
Enterocyte_Haber_2017,Phpt1
Enterocyte_Haber_2017,Casp8
Enterocyte_Haber_2017,Hint1
Enterocyte_Haber_2017,2010107E04Rik
Enterocyte_Haber_2017,Ppp2r1a
Enterocyte_Haber_2017,Papss1
Enterocyte_Haber_2017,St14
Fetal_Mustata_2013,Spp1
Fetal_Mustata_2013,Gja1
Fetal_Mustata_2013,Ctgf
Fetal_Mustata_2013,Basp1
Fetal_Mustata_2013,Tacstd2=Trop2
Fetal_Mustata_2013,Car2
Fetal_Mustata_2013,Sftpd
Fetal_Mustata_2013,Mal
Fetal_Mustata_2013,Clu
Fetal_Mustata_2013,Wfdc2
Fetal_Mustata_2013,Msln
Fetal_Mustata_2013,Vsig1
Fetal_Mustata_2013,Expi
Fetal_Mustata_2013,Tubb6
Fetal_Mustata_2013,Ly6a
Fetal_Mustata_2013,Syt14l
Fetal_Mustata_2013,Crip2
Fetal_Mustata_2013,Anxa1
Fetal_Mustata_2013,Col4a1
Fetal_Mustata_2013,Il33
Fetal_Mustata_2013,Ly6f
Fetal_Mustata_2013,Sprr1a
Fetal_Mustata_2013,Lor
Fetal_Mustata_2013,Col4a2
Fetal_Mustata_2013,Krt4
Fetal_Mustata_2013,Igfbp7
Fetal_Mustata_2013,Akap13
Fetal_Mustata_2013,Sptssb
Fetal_Mustata_2013,Ecscr
Fetal_Mustata_2013,Ivl
Fetal_Mustata_2013,Gkn1
Fetal_Mustata_2013,Akr1b8
Fetal_Mustata_2013,Cdh13
Fetal_Mustata_2013,Slc45a3
Fetal_Mustata_2013,Efna5
Fetal_Mustata_2013,Anxa8
Fetal_Mustata_2013,1700007K13Rik
Fetal_Mustata_2013,Acsm3
Fetal_Mustata_2013,Ppic
Fetal_Mustata_2013,Anxa3
Fetal_Mustata_2013,Eda2r
Fetal_Mustata_2013,S100a6
Fetal_Mustata_2013,Ldh2
Fetal_Mustata_2013,Ly6c
Fetal_Mustata_2013,Efemp1
Fetal_Mustata_2013,Ddit4l
Fetal_Mustata_2013,Pdzk1ip1
Fetal_Mustata_2013,Ly6d
Fetal_Mustata_2013,2310002J15Rik
Fetal_Mustata_2013,Cugbp2
Fetal_Mustata_2013,Laptm5
Fetal_Mustata_2013,Plekhs1
Fetal_Mustata_2013,Dscr6
Fetal_Mustata_2013,Hs6st2
Fetal_Mustata_2013,Slc4a11
Fetal_Mustata_2013,AI467606
Fetal_Mustata_2013,Cryab
Fetal_Mustata_2013,Sh3kbp1
Fetal_Mustata_2013,Samd5
Fetal_Mustata_2013,Phlda3
Fetal_Mustata_2013,Krt7
Fetal_Mustata_2013,Il1rn
Fetal_Mustata_2013,Ccnd1
Fetal_Mustata_2013,Fut2
Fetal_Mustata_2013,Serpinb9b
Fetal_Mustata_2013,Plaur
Fetal_Mustata_2013,Prtf
Fetal_Mustata_2013,Syt8
Fetal_Mustata_2013,Tmem40
Fetal_Mustata_2013,5830408B19Rik
Fetal_Mustata_2013,Ptp4a3
Fetal_Mustata_2013,Gpx2
Fetal_Mustata_2013,Psapl1
Fetal_Mustata_2013,Fer1l3
Fetal_Mustata_2013,Zfp365
Fetal_Mustata_2013,S100a11
Fetal_Mustata_2013,Psca
Fetal_Mustata_2013,Oas1f
Fetal_Mustata_2013,Sox21
Fetal_Mustata_2013,Fabp5
Fetal_Mustata_2013,Col18a1
Fetal_Mustata_2013,Cd14
Fetal_Mustata_2013,Pmm1
Fetal_Mustata_2013,Plk2
Fetal_Mustata_2013,Clic3
Fetal_Mustata_2013,Ncmap
Fetal_Mustata_2013,Ereg
Fetal_Mustata_2013,Icam1
Fetal_Mustata_2013,Fxyd3
Fetal_Mustata_2013,Ccng1
Fetal_Mustata_2013,Rbms1
Fetal_Mustata_2013,Bmp8b
Fetal_Mustata_2013,Mgat4c
Fetal_Mustata_2013,Rdh10
Fetal_Mustata_2013,Enah
Fetal_Mustata_2013,Vnn1
Fetal_Mustata_2013,Epha4
Fetal_Mustata_2013,Pdlim4
Fetal_Mustata_2013,Ggta1
Fetal_Mustata_2013,Tnni2
Fetal_Mustata_2013,Ier3
Fetal_Mustata_2013,Glipr1
Fetal_Mustata_2013,Il17re
Fetal_Mustata_2013,Tmem34
Fetal_Mustata_2013,S100A7A
Fetal_Mustata_2013,Mcpt2
Fetal_Mustata_2013,Suox
Fetal_Mustata_2013,Prss22
Fetal_Mustata_2013,Tspan6
Fetal_Mustata_2013,Abcb1b
Fetal_Mustata_2013,Tns4
Fetal_Mustata_2013,S100a14
Fetal_Mustata_2013,Lamc2
Fetal_Mustata_2013,Jub
Fetal_Mustata_2013,Ecm1
Fetal_Mustata_2013,Scel
Fetal_Mustata_2013,Fam198b
Fetal_Mustata_2013,Osbpl5
Fetal_Mustata_2013,Tlr4
Fetal_Mustata_2013,Timp2
Fetal_Mustata_2013,Trex2
Fetal_Mustata_2013,Gatm
Fetal_Mustata_2013,Zic4
Fetal_Mustata_2013,Arl4c
Fetal_Mustata_2013,Wwtr1
Fetal_Mustata_2013,Aqp5
Fetal_Mustata_2013,Capn2
Fetal_Mustata_2013,Ccp110
Fetal_Mustata_2013,Emp2
Fetal_Mustata_2013,4833427G06Rik
Fetal_Mustata_2013,Abcc4
Fetal_Mustata_2013,Mtap6
Fetal_Mustata_2013,Hyal1
Fetal_Mustata_2013,Ift57
Fetal_Mustata_2013,Serpinb6b
Fetal_Mustata_2013,Slc25a48
Fetal_Mustata_2013,Psrc1
Fetal_Mustata_2013,Slc44a2
Fetal_Mustata_2013,5730416F02Rik
Fetal_Mustata_2013,Hspa1b
Fetal_Mustata_2013,Ppl
Fetal_Mustata_2013,Mgmt
Fetal_Mustata_2013,Cd68
Fetal_Mustata_2013,Cxcl16
Fetal_Mustata_2013,P2ry6
Fetal_Mustata_2013,Ddah1
Fetal_Mustata_2013,Pmepa1
Fetal_Mustata_2013,Gcnt1
Fetal_Mustata_2013,Cgnl1
Fetal_Mustata_2013,Emp1
Fetal_Mustata_2013,Prl2c3
Fetal_Mustata_2013,Bok
Fetal_Mustata_2013,Ildr1
Fetal_Mustata_2013,1110028F11Rik
Fetal_Mustata_2013,Plf
Fetal_Mustata_2013,Arhgef4
Fetal_Mustata_2013,Arhgef3
Fetal_Mustata_2013,Msn
Fetal_Mustata_2013,Dcxr
Fetal_Mustata_2013,Spata6
Fetal_Mustata_2013,Arhgap44
Fetal_Mustata_2013,Rgs19
Fetal_Mustata_2013,Noxo1
Fetal_Mustata_2013,Vangl1
Fetal_Mustata_2013,S100a4
Fetal_Mustata_2013,Tspan4
Fetal_Mustata_2013,Gpr137b
Fetal_Mustata_2013,Ccnd2
Fetal_Mustata_2013,Ttc9
Fetal_Mustata_2013,Pdrg1
Fetal_Mustata_2013,Vamp5
Fetal_Mustata_2013,Far1
Fetal_Mustata_2013,Serpinb5
Fetal_Mustata_2013,Ctsh
Fetal_Mustata_2013,4930461G14Rik
Fetal_Mustata_2013,Fam212b
Fetal_Mustata_2013,Akr1b10
Fetal_Mustata_2013,Rab15
Fetal_Mustata_2013,Zmat3
Fetal_Mustata_2013,Ahnak
Fetal_Mustata_2013,Krt18
Fetal_Mustata_2013,Dapk1
Fetal_Mustata_2013,Flot2
Fetal_Mustata_2013,Avpi1
Fetal_Mustata_2013,Rab11fip5
Fetal_Mustata_2013,Tuba1
Fetal_Mustata_2013,Fam129b
Fetal_Mustata_2013,Mfsd4
Fetal_Mustata_2013,Paqr8
Fetal_Mustata_2013,Serpinb11
Fetal_Mustata_2013,Prkar1a
Fetal_Mustata_2013,Lama3
Fetal_Mustata_2013,Tinagl1
Fetal_Mustata_2013,Mcam
Fetal_Mustata_2013,Nfe2l3
Fetal_Mustata_2013,Sh3bgrl2
Fetal_Mustata_2013,Lmna
Fetal_Mustata_2013,Scmh1
Fetal_Mustata_2013,E130012A19Rik
Fetal_Mustata_2013,Pdlim7
Fetal_Mustata_2013,Foxq1
Fetal_Mustata_2013,Gcnt3
Fetal_Mustata_2013,Akr1b3
Fetal_Mustata_2013,Tmem43
Fetal_Mustata_2013,Mdm2
Fetal_Mustata_2013,2210011C24Rik
Fetal_Mustata_2013,Slfn2
Fetal_Mustata_2013,Gtse1
Fetal_Mustata_2013,Gpc1
Fetal_Mustata_2013,Camsap2
Fetal_Mustata_2013,Hspb1
Fetal_Mustata_2013,Eps8l1
Fetal_Mustata_2013,Ckap2
Fetal_Mustata_2013,Golga2
Fetal_Mustata_2013,Adam9
Fetal_Mustata_2013,Plat
Fetal_Mustata_2013,Wwc2
Fetal_Mustata_2013,Prkcdbp
Fetal_Mustata_2013,Inf2
Fetal_Mustata_2013,Aim1
Fetal_Mustata_2013,Mras
Fetal_Mustata_2013,Tpm2
Fetal_Mustata_2013,Chrnb1
Fetal_Mustata_2013,Anxa5
Fetal_Mustata_2013,Ak1
Fetal_Mustata_2013,Vax1
Fetal_Mustata_2013,Tead4
Fetal_Mustata_2013,Dyrk3
Fetal_Mustata_2013,4632434I11Rik
Fetal_Mustata_2013,Itgb4
Fetal_Mustata_2013,Bax
Fetal_Mustata_2013,Arl1
Fetal_Mustata_2013,Rhod
Fetal_Mustata_2013,Fam64a
Fetal_Mustata_2013,Msantd3
Fetal_Mustata_2013,Cd99l2
Fetal_Mustata_2013,Klrg2
Fetal_Mustata_2013,Clcf1
Fetal_Mustata_2013,Id2
Fetal_Mustata_2013,Sca10
Fetal_Mustata_2013,Sgcb
Fetal_Mustata_2013,Aen
Fetal_Mustata_2013,Abcc5
Fetal_Mustata_2013,Flnc
Fetal_Mustata_2013,Pir
Fetal_Mustata_2013,Cdkn2a
Fetal_Mustata_2013,Fmnl2
Fetal_Mustata_2013,Fbxw9
Fetal_Mustata_2013,Cd44
Fetal_Mustata_2013,Slc39a10
Fetal_Mustata_2013,Endod1
Fetal_Mustata_2013,Mboat1
Fetal_Mustata_2013,Kifc3
Fetal_Mustata_2013,Ccdc92
Fetal_Mustata_2013,Susd4
Fetal_Mustata_2013,Cnn2
Fetal_Mustata_2013,Gnai1
Fetal_Mustata_2013,Rab27b
Fetal_Mustata_2013,Tspan2
Fetal_Mustata_2013,Usp46
Fetal_Mustata_2013,P2ry2
Fetal_Mustata_2013,Cd55
Fetal_Mustata_2013,Krt23
Fetal_Mustata_2013,Gsn
Fetal_Mustata_2013,S100a16
Fetal_Mustata_2013,Gpr120
Fetal_Mustata_2013,Tbc1d2
Fetal_Mustata_2013,Sorl1
Fetal_Mustata_2013,Fkbp9
Fetal_Mustata_2013,Aaas
Fetal_Mustata_2013,Epn3
Fetal_Mustata_2013,Frmd6
Fetal_Mustata_2013,Alcam
Fetal_Mustata_2013,G6pdx
Fetal_Mustata_2013,Abi3
Fetal_Mustata_2013,B9d1
Fetal_Mustata_2013,Zbtb32
Fetal_Mustata_2013,Il4ra
Fetal_Mustata_2013,Trp53inp1
Fetal_Mustata_2013,1700066B19Rik
Fetal_Mustata_2013,Gjb3
Fetal_Mustata_2013,Zfp52
Fetal_Mustata_2013,Plcd3
Fetal_Mustata_2013,Btg2
Fetal_Mustata_2013,Slc19a2
Fetal_Mustata_2013,Slco4a1
Fetal_Mustata_2013,Baiap2
Fetal_Mustata_2013,Ercc5
Fetal_Mustata_2013,Abhd4
Fetal_Mustata_2013,Kcnn4
Fetal_Mustata_2013,Dhh
Fetal_Mustata_2013,Ap1s3
Fetal_Mustata_2013,Wnt4
Fetal_Mustata_2013,Glis3
Fetal_Mustata_2013,Tnfaip8
Fetal_Mustata_2013,Mlkl
Fetal_Mustata_2013,Phlda2
Fetal_Mustata_2013,Fosl1
Fetal_Mustata_2013,Dusp22
Fetal_Mustata_2013,Hspa2
Fetal_Mustata_2013,Wtip
Fetal_Mustata_2013,Soga2
Fetal_Mustata_2013,Klhl13
Fetal_Mustata_2013,Camkk1
Fetal_Mustata_2013,Capn5
Fetal_Mustata_2013,Ica1
Fetal_Mustata_2013,Tnfrsf10b
Fetal_Mustata_2013,Gadd45b
Fetal_Mustata_2013,Exoc4
Fetal_Mustata_2013,Rgs17
Fetal_Mustata_2013,Stx11
Fetal_Mustata_2013,Rps19
Fetal_Mustata_2013,Gusb
Fetal_Mustata_2013,Serpinh1
Fetal_Mustata_2013,Cpt1c
Fetal_Mustata_2013,Btbd11
Fetal_Mustata_2013,Fam149a
Fetal_Vallone_2016,1700010I14Rik
Fetal_Vallone_2016,2610305D13Rik
Fetal_Vallone_2016,4930452B06Rik
Fetal_Vallone_2016,4933428G20Rik
Fetal_Vallone_2016,A930004D18Rik
Fetal_Vallone_2016,Abcb1b
Fetal_Vallone_2016,Ak1
Fetal_Vallone_2016,Akap12
Fetal_Vallone_2016,Aldh3b2
Fetal_Vallone_2016,Ano1
Fetal_Vallone_2016,Anxa3
Fetal_Vallone_2016,Anxa8
Fetal_Vallone_2016,Arhgap23
Fetal_Vallone_2016,Arhgap40
Fetal_Vallone_2016,Arhgef17
Fetal_Vallone_2016,Arhgef25
Fetal_Vallone_2016,Arhgef4
Fetal_Vallone_2016,Aspa
Fetal_Vallone_2016,Atg9b
Fetal_Vallone_2016,Atp10d
Fetal_Vallone_2016,BC049730
Fetal_Vallone_2016,Bcam
Fetal_Vallone_2016,Bmp8b
Fetal_Vallone_2016,Bnipl
Fetal_Vallone_2016,Cav1
Fetal_Vallone_2016,Ccdc80
Fetal_Vallone_2016,Cers3
Fetal_Vallone_2016,Chst12
Fetal_Vallone_2016,Chst7
Fetal_Vallone_2016,Clcf1
Fetal_Vallone_2016,Cldn4
Fetal_Vallone_2016,Cnksr2
Fetal_Vallone_2016,Creb5
Fetal_Vallone_2016,Ctgf
Fetal_Vallone_2016,Dennd2c
Fetal_Vallone_2016,Dusp9
Fetal_Vallone_2016,Dzip1
Fetal_Vallone_2016,Eda2r
Fetal_Vallone_2016,Efemp1
Fetal_Vallone_2016,Ehd2
Fetal_Vallone_2016,Emp1
Fetal_Vallone_2016,Enkur
Fetal_Vallone_2016,Epha2
Fetal_Vallone_2016,Ereg
Fetal_Vallone_2016,F2r
Fetal_Vallone_2016,Fam198b
Fetal_Vallone_2016,Fam81a
Fetal_Vallone_2016,Ffar4
Fetal_Vallone_2016,Fgd3
Fetal_Vallone_2016,Fn1
Fetal_Vallone_2016,Fst
Fetal_Vallone_2016,Fut9
Fetal_Vallone_2016,Gja1
Fetal_Vallone_2016,Glipr1
Fetal_Vallone_2016,Glis2
Fetal_Vallone_2016,Gm14328
Fetal_Vallone_2016,Gm6166
Fetal_Vallone_2016,Gpr126
Fetal_Vallone_2016,Gpr137b-ps
Fetal_Vallone_2016,Gucy1a2
Fetal_Vallone_2016,Hmgcll1
Fetal_Vallone_2016,Icam1
Fetal_Vallone_2016,Ifi202b
Fetal_Vallone_2016,Il17re
Fetal_Vallone_2016,Il1rn
Fetal_Vallone_2016,Ivl
Fetal_Vallone_2016,Jdp2
Fetal_Vallone_2016,Krt4
Fetal_Vallone_2016,Krt7
Fetal_Vallone_2016,Krt78
Fetal_Vallone_2016,Krt80
Fetal_Vallone_2016,Lama3
Fetal_Vallone_2016,Lama5
Fetal_Vallone_2016,Lancl3
Fetal_Vallone_2016,Ly6d
Fetal_Vallone_2016,Mapk11
Fetal_Vallone_2016,Msln
Fetal_Vallone_2016,Msn
Fetal_Vallone_2016,Msrb3
Fetal_Vallone_2016,Murc
Fetal_Vallone_2016,Myof
Fetal_Vallone_2016,Nefh
Fetal_Vallone_2016,Nid2
Fetal_Vallone_2016,Notch3
Fetal_Vallone_2016,Npnt
Fetal_Vallone_2016,Ntf5
Fetal_Vallone_2016,Nuak1
Fetal_Vallone_2016,Omp
Fetal_Vallone_2016,Opcml
Fetal_Vallone_2016,Otub2
Fetal_Vallone_2016,Otud1
Fetal_Vallone_2016,P2ry2
Fetal_Vallone_2016,Palm3
Fetal_Vallone_2016,Pear1
Fetal_Vallone_2016,Peg12
Fetal_Vallone_2016,Phlda3
Fetal_Vallone_2016,Plat
Fetal_Vallone_2016,Plau
Fetal_Vallone_2016,Plaur
Fetal_Vallone_2016,Prkar2b
Fetal_Vallone_2016,Prkch
Fetal_Vallone_2016,Psrc1
Fetal_Vallone_2016,Pstpip1
Fetal_Vallone_2016,Ptp4a3
Fetal_Vallone_2016,Ptrf
Fetal_Vallone_2016,Rarg
Fetal_Vallone_2016,Rasgrp3
Fetal_Vallone_2016,Rassf9
Fetal_Vallone_2016,Rhod
Fetal_Vallone_2016,Ripply3
Fetal_Vallone_2016,Rnf208
Fetal_Vallone_2016,Rnf39
Fetal_Vallone_2016,Runx2
Fetal_Vallone_2016,S100a14
Fetal_Vallone_2016,Scel
Fetal_Vallone_2016,Sdpr
Fetal_Vallone_2016,Sema3c
Fetal_Vallone_2016,Serpinb5
Fetal_Vallone_2016,Serpinb6b
Fetal_Vallone_2016,Sftpd
Fetal_Vallone_2016,Sh3pxd2a
Fetal_Vallone_2016,Six4
Fetal_Vallone_2016,Slc12a4
Fetal_Vallone_2016,Sox21
Fetal_Vallone_2016,Sptssb
Fetal_Vallone_2016,Sult4a1
Fetal_Vallone_2016,Syde1
Fetal_Vallone_2016,Syt16
Fetal_Vallone_2016,Tacstd2
Fetal_Vallone_2016,Tdrd5
Fetal_Vallone_2016,Tead4
Fetal_Vallone_2016,Timp2
Fetal_Vallone_2016,Tnfsf9
Fetal_Vallone_2016,Tnn
Fetal_Vallone_2016,Tnni2
Fetal_Vallone_2016,Tpm2
Fetal_Vallone_2016,Trim6
Fetal_Vallone_2016,Tspan4
Fetal_Vallone_2016,Ttc9
Fetal_Vallone_2016,Tubb6
Fetal_Vallone_2016,Vgll3
Fetal_Vallone_2016,Vtcn1
Fetal_Vallone_2016,Wtip
Fetal_Vallone_2016,Wwc2
Fetal_Vallone_2016,Wwtr1
Fetal_Vallone_2016,Zfp185
Fetal_Vallone_2016,Zfp365
Fetal_Vallone_2016,Zfp57
HALLMARK_INTERFERON_GAMMA_RESPONSE,ADAR
HALLMARK_INTERFERON_GAMMA_RESPONSE,APOL6
HALLMARK_INTERFERON_GAMMA_RESPONSE,ARID5B
HALLMARK_INTERFERON_GAMMA_RESPONSE,ARL4A
HALLMARK_INTERFERON_GAMMA_RESPONSE,AUTS2
HALLMARK_INTERFERON_GAMMA_RESPONSE,B2M
HALLMARK_INTERFERON_GAMMA_RESPONSE,BANK1
HALLMARK_INTERFERON_GAMMA_RESPONSE,BATF2
HALLMARK_INTERFERON_GAMMA_RESPONSE,BPGM
HALLMARK_INTERFERON_GAMMA_RESPONSE,BST2
HALLMARK_INTERFERON_GAMMA_RESPONSE,BTG1
HALLMARK_INTERFERON_GAMMA_RESPONSE,C1R
HALLMARK_INTERFERON_GAMMA_RESPONSE,C1S
HALLMARK_INTERFERON_GAMMA_RESPONSE,CASP1
HALLMARK_INTERFERON_GAMMA_RESPONSE,CASP3
HALLMARK_INTERFERON_GAMMA_RESPONSE,CASP4
HALLMARK_INTERFERON_GAMMA_RESPONSE,CASP7
HALLMARK_INTERFERON_GAMMA_RESPONSE,CASP8
HALLMARK_INTERFERON_GAMMA_RESPONSE,CCL2
HALLMARK_INTERFERON_GAMMA_RESPONSE,CCL5
