sgRNA,Gene,Day3.bulk.no1,Day9.bulk.no1,Day9.CD11b.low.no1,Day9.CD11b.high.no1,Day3.bulk.no2,Day9.bulk.no2,Day9.CD11b.low.no2,Day9.CD11b.high.no2
sgRNA_5378,C14orf169,310.4356671,536.5613859,316.7098987,569.8370568,304.5508433,553.0748683,412.1363963,645.1785509
sgRNA_2402,JMJD4,368.3438588,490.3884477,640.6014277,502.0674906,226.2252672,530.6927118,653.2905466,406.6579957
sgRNA_4095,CPSF4L,158.7997835,246.7863941,262.847671,330.2573227,126.8961847,291.5570392,375.5679391,240.4756417
sgRNA_133,RAD54L,299.6898171,312.0653758,420.1253758,425.707416,190.7818501,406.4128425,570.2702654,394.9274766
sgRNA_4719,EIF4H,282.9740504,550.0948334,476.8602556,818.0072993,287.9230674,534.8157406,469.4599238,361.6910058
sgRNA_5078,LSM1,277.0041337,366.9952506,241.3027799,356.0288479,177.2170855,385.7976983,370.6262556,387.1071305
sgRNA_1714,PCGF2,388.6415755,574.7734728,473.9876034,391.3453824,275.6710219,510.0775676,657.2438933,461.4004182
sgRNA_1110,NonTargetingControlGuideForHuman_0718,164.7697002,171.9543907,336.8184637,261.5332556,98.01636336,242.0806932,168.0172359,170.0925271
sgRNA_1650,ASF1A,275.8101504,586.7147499,411.5074193,1012.72549,256.8553808,533.0487282,499.1100243,709.696406
sgRNA_1266,SCML2,292.525917,326.3949084,323.173366,230.9892257,154.0257138,295.0910639,301.4426879,150.5416619
sgRNA_3763,NonTargetingControlGuideForHuman_0725,176.7095336,245.990309,354.7725395,210.9447061,113.3314201,301.5701092,311.3260547,220.9247765
sgRNA_1828,RBM38,241.1846336,425.9055511,368.4176372,352.2108442,158.8390174,309.2271628,314.2910648,226.7900361
sgRNA_1936,RCOR2,332.5243588,491.1845328,374.8811045,503.9764925,187.2812657,556.0198889,285.629301,336.2748811
sgRNA_5048,SIN3A,232.2297586,295.3475878,396.4259956,293.9862873,140.0233762,241.491689,209.5273765,119.2602776
sgRNA_1867,ARAP3,314.6146087,463.3215528,501.9959618,388.4818796,195.1575806,412.3028837,346.9061753,426.2088609
sgRNA_2716,PDCD11,154.0238502,144.8874959,223.348704,149.8566464,71.76198031,134.8819434,333.0694617,46.92207643
sgRNA_3388,DPPA5,182.0824586,508.698406,280.0835838,501.1129897,215.2859409,418.1929249,255.9792006,301.0833238
sgRNA_1656,RALYL,364.1649171,566.8126213,455.3153645,1046.133022,288.3606404,735.0771413,632.5354763,985.363605
sgRNA_4590,SMC2,213.1260253,222.1077547,255.6660406,301.6222947,119.8950159,352.2244635,341.9644919,136.8560563
sgRNA_3661,ING4,254.915442,346.2970369,405.043952,530.7025186,174.1540742,329.2533029,420.0430897,136.8560563
sgRNA_1670,MINA,226.259842,262.708097,261.4113449,394.2088852,146.586972,253.8607756,225.3407634,209.1942574
sgRNA_1149,UNKL,281.780067,394.0621455,379.1900827,434.2979244,181.592816,287.4340104,377.5446124,218.96969
sgRNA_1604,ZC3HAV1,395.8054755,516.6592574,708.826916,605.1535913,218.7865253,576.6350331,474.4016072,731.2023577
sgRNA_5317,NonTargetingControlGuideForHuman_0771,303.8687587,585.1225796,463.9333209,443.8429337,183.3431082,447.6431309,515.9117479,506.3674081
sgRNA_4009,UTY,205.9621253,389.2856346,391.3988543,224.3077192,126.4586117,336.9103564,492.1916675,297.1731507
sgRNA_2484,HNRNPH2,195.8132669,379.7326129,366.2631481,451.4789412,143.9615337,335.7323482,198.655673,97.75432589
sgRNA_3520,ZMAT5,230.4387836,390.0817197,453.1608754,314.9853078,139.1482301,401.1118055,398.2996827,252.2061608
sgRNA_4358,NSD1,345.6581754,400.4308266,293.7286815,308.3038013,169.3407706,358.1145047,454.6348736,224.8349496
sgRNA_1422,BTAF1,247.751542,230.0686061,278.6472578,253.8972481,137.835511,319.2402328,424.9847731,101.6644989
sgRNA_3194,KDM5D,220.886917,386.101294,407.9166042,325.4848181,191.2194232,464.7242504,463.5299037,185.7332192
sgRNA_2928,MYEF2,223.8718753,351.0735478,328.9186703,482.977472,124.7083194,267.4078703,488.2383208,252.2061608
sgRNA_444,GRSF1,434.6099339,550.0948334,642.7559168,757.8737406,245.0409084,484.1613863,367.6612456,387.1071305
sgRNA_4434,ZC3H3,186.8583919,586.7147499,513.4865704,454.342444,175.9043664,359.292513,333.0694617,267.846853
sgRNA_3510,RBM42,186.8583919,345.5009518,271.4656274,232.8982276,142.2112415,311.5831793,406.2063762,430.1190339
sgRNA_82,BMI1,235.214717,301.7162689,285.1107251,314.0308069,125.1458925,245.6147179,214.4690599,48.87716295
sgRNA_5349,ALKBH4,303.2717671,448.9920203,479.7329077,425.707416,200.8460303,407.5908508,385.4513059,162.272181
sgRNA_455,E2F6,188.0523752,272.2611187,267.8748122,229.0802239,119.0198698,206.740446,389.4046526,129.0357102
sgRNA_5463,PPIL4,334.3153338,328.7831638,269.3111383,334.0753264,194.7200076,357.5255006,406.2063762,105.574672
sgRNA_4541,DPPA5,341.4792338,398.8386563,415.0982345,555.5195428,208.2847721,378.7296489,469.4599238,342.1401406
sgRNA_2249,CDYL2,232.2297586,459.3411271,413.6619084,494.4314831,211.7853565,416.4259126,489.2266575,348.0054002
sgRNA_5174,DZIP3,262.6763337,274.6493741,317.4280617,610.8805969,157.0887252,441.7530897,341.9644919,134.9009697
sgRNA_3394,SF3B4,127.7562168,149.6640068,218.3215628,184.21868,112.456274,249.1487426,252.0258538,136.8560563
sgRNA_2011,METTL22,224.468867,363.0148249,350.4635613,352.2108442,181.155243,345.1564141,480.3316273,256.1163338
sgRNA_2530,HMGN1,278.198117,214.1469033,214.0125846,255.80625,93.64063285,293.9130557,203.5973564,78.20346072
sgRNA_2521,FBXW7,203.5741586,305.6966947,520.6682007,238.6252332,172.841355,279.1879527,237.2008036,195.5086518
sgRNA_5029,RBM24,616.6923925,737.1748418,782.0795457,730.1932135,367.9989356,616.6873132,427.9497832,666.6845026
sgRNA_3035,TIAL1,208.3500919,231.6607764,424.434354,305.4402985,182.9055352,313.9391958,373.5912657,86.02380679
sgRNA_2649,METTL14,177.9035169,269.8728633,343.281931,377.9823694,147.8996911,256.8057962,150.2271756,222.879863
sgRNA_328,PRDM7,143.8749919,199.0212856,181.695248,331.2118237,115.9568584,252.6827673,154.1805223,121.2153641
sgRNA_801,AURKC,290.1379504,444.2155094,499.8414727,332.1663246,203.9090416,551.307856,423.0080998,310.8587563
sgRNA_2873,ATAD2,81.19086677,147.2757513,69.66181444,94.49559234,53.82148524,92.47364678,172.9589193,1.955086518
sgRNA_3733,CASKIN2,309.2416837,562.0361105,568.7851241,579.3820662,241.977897,521.85765,672.0689436,342.1401406
sgRNA_3664,PARP10,248.3485337,479.2432557,388.5262022,274.8962686,177.2170855,415.8369084,476.3782806,361.6910058
sgRNA_1835,KDM6B,253.7214587,386.8973792,394.2715065,358.8923507,154.0257138,395.8107684,476.3782806,160.3170945
sgRNA_3903,NonTargetingControlGuideForHuman_0781,440.5798506,859.7719537,718.8811985,672.9231576,349.6208675,654.3835769,614.745416,823.091424
sgRNA_3208,USP22,240.587642,308.8810352,322.4552029,440.02493,144.8366798,330.4313111,335.0461351,244.3858147
sgRNA_574,SETD8,242.378617,499.1453842,405.043952,478.2049673,244.6033353,339.2663729,337.0228085,635.4031183
sgRNA_2952,EPHB4,396.4024672,632.8876882,756.2256764,501.1129897,245.9160545,669.1086799,614.745416,336.2748811
sgRNA_5200,ELAVL2,334.3153338,434.6624877,572.3759393,366.5283582,273.0455836,564.8549507,649.3371999,263.9366799
sgRNA_703,EIF3B,96.11565846,126.5775376,335.3821376,113.585611,101.5169478,159.6201164,297.4893412,17.59577866
sgRNA_2010,PHYHD1,159.9937669,174.3426462,216.1670737,176.5826726,160.1517366,211.4524789,283.6526277,99.70941241
sgRNA_959,PHC2,380.8806838,723.6413944,724.6265028,668.1506529,348.7457214,677.3547376,619.6870994,871.968587
sgRNA_349,TRIM27,149.2479169,178.3230719,138.6054659,230.0347248,71.32440726,174.3452194,258.9442106,35.19155732
sgRNA_2505,HMGA1,226.8568336,301.7162689,416.5345606,352.2108442,200.8460303,354.58048,205.5740298,289.3528046
sgRNA_4550,KIN,234.0207336,188.6721787,332.5094854,181.3551772,134.7724996,310.405171,297.4893412,383.1969575
sgRNA_5569,HMGB3,345.6581754,511.8827465,506.30494,641.4246268,195.5951537,474.7373204,494.1683409,437.93938
sgRNA_2701,METTL2B,198.2012336,190.264349,285.8288881,211.8992071,98.01636336,314.5281999,308.3610447,101.6644989
sgRNA_3146,RBMX2,128.3532085,172.7504759,269.3111383,184.21868,69.57411506,127.813894,158.1338691,41.05681688
sgRNA_4777,ING3,274.0191754,428.2938066,764.8436328,389.4363805,159.7141635,390.5097313,828.2261393,226.7900361
sgRNA_2102,PRMT6,182.6794502,234.0490318,175.9499437,176.5826726,120.770162,242.6696973,186.7956328,492.6818025
sgRNA_5107,USP16,317.5995671,480.0393408,448.8518972,617.5621035,285.2976291,546.0068189,628.5821296,400.7927362
sgRNA_2897,HDLBP,288.943967,401.2269117,442.3884299,403.7538945,175.9043664,372.2506036,412.1363963,201.3739113
sgRNA_4848,KDM3B,486.548209,639.2563693,769.8707741,467.705457,345.68271,748.0352319,1213.677445,522.0081003
sgRNA_3432,EHMT2,298.4958337,524.6201088,379.9082458,490.6134794,181.592816,571.9230001,510.9700645,480.9512834
sgRNA_3419,TRIM27,153.4268585,281.0180552,257.8205297,246.2612406,157.9638713,244.4367096,213.4807233,244.3858147
sgRNA_4713,NonTargetingControlGuideForHuman_0712,303.8687587,563.6282808,786.3885239,724.4662079,190.7818501,486.5174028,656.2555567,312.8138429
sgRNA_615,TET2,304.4657504,489.5923625,444.542919,427.6164179,221.8495367,399.9337972,544.5735116,568.9301767
sgRNA_4363,RRP7A,428.6400172,327.9870786,545.803907,255.80625,295.7993823,537.1717571,663.1739134,230.7002091
sgRNA_2739,LIN28B,275.8101504,344.7048666,402.1712999,432.3889225,165.8401862,333.9653358,279.6992809,293.2629777
sgRNA_1757,ZFP36,341.4792338,765.8339069,653.5283623,1003.18048,283.1097638,696.7918735,617.7104261,694.0557138
sgRNA_5119,RBMS1,208.9470836,289.7749918,249.9207364,376.0733675,88.38975624,238.5466684,135.4021254,41.05681688
sgRNA_1028,PARP10,306.8537171,431.4781471,418.6890497,669.1051538,178.9673777,412.8918878,473.4132705,230.7002091
sgRNA_2882,L3MBTL4,357.0010171,539.7457265,349.7453983,735.9202191,212.6605026,578.4020455,463.5299037,299.1282372
sgRNA_2246,G3BP1,339.6882588,367.7913358,295.1650076,499.2039878,154.9008599,409.3578631,678.9873003,279.5773721
sgRNA_4978,RAD54L,383.8656422,667.1193493,542.9312548,839.9608208,302.362978,735.0771413,644.3955165,398.8376496
sgRNA_2988,NOVA1,146.8599502,182.3034976,271.4656274,224.3077192,86.63946404,199.6723965,257.9558739,121.2153641
sgRNA_4121,CASKIN2,258.497392,402.0229969,323.173366,321.6668143,171.9662089,345.1564141,295.5126678,377.331698
sgRNA_5027,MBNL1,292.525917,388.4895495,399.2986477,413.2989039,215.723514,374.017616,431.9031299,426.2088609
sgRNA_3533,PABPN1L,220.2899253,459.3411271,447.4155711,440.02493,195.5951537,457.6562009,573.2352754,256.1163338
sgRNA_2785,SNRPF,284.7650254,322.4144826,311.6827574,310.2128031,194.7200076,313.3501916,300.4543512,156.4069214
sgRNA_675,MED14,257.3034087,195.836945,221.912378,719.6937033,163.2147479,223.2325613,202.6090198,224.8349496
sgRNA_2105,PHYHD1,317.5995671,659.1584979,377.0355936,425.707416,175.4667933,491.2294358,550.5035317,478.9961969
sgRNA_1920,TET1,364.1649171,417.9446997,540.0586027,361.7558535,210.4726374,553.6638724,286.6176377,213.1044304
sgRNA_3273,CBX2,279.989092,548.5026631,661.4281557,421.8894123,265.1692687,567.2109672,352.8361954,461.4004182
sgRNA_1592,EPC1,244.7665836,451.3802757,517.0773856,556.4740438,230.6009977,556.0198889,509.9817278,205.2840844
sgRNA_1553,IGF2BP1,155.2178335,187.0800084,268.5929753,171.8101679,112.8938471,223.8215655,217.43407,226.7900361
sgRNA_237,ACIN1,176.1125419,282.6102255,349.7453983,294.9407882,94.0782059,290.379031,265.8625674,99.70941241
sgRNA_4064,CTCFL,161.1877502,280.2219701,119.2150639,370.3463619,149.2124103,267.9968744,280.6876176,283.4875451
sgRNA_3291,CBX8,96.11565846,189.4682639,226.2213562,203.3086987,92.76548675,268.5858785,251.0375172,70.38311464
sgRNA_134,EIF4H,331.3303754,614.5777299,657.1191775,481.0684701,255.1050886,632.0014203,527.771788,348.0054002
sgRNA_1376,TP63,421.4761172,506.3101505,435.2067995,614.6986007,283.5473369,688.5458158,415.1014063,320.6341889
sgRNA_1922,PHF8,241.1846336,494.3688734,543.6494179,506.8399953,207.8471991,470.6142916,314.2910648,531.7835329
sgRNA_3970,NONO,325.3604588,672.6919453,716.7267094,705.3761893,303.2381241,597.2501773,486.2616474,330.4096215
sgRNA_4593,ZRANB2,489.5331673,597.0638567,586.021037,797.0082788,302.8005511,689.1348199,606.8387226,807.4507319
sgRNA_3930,MBNL1,256.706417,362.2187398,232.6848235,430.4799207,149.6499833,345.1564141,369.637919,328.454535
sgRNA_4994,LARP7,310.4356671,267.4846078,325.3278551,238.6252332,151.8378486,335.7323482,269.8159141,160.3170945
sgRNA_5446,CHD4,278.7951087,538.1535562,308.0919422,477.2504664,247.6663467,556.0198889,488.2383208,428.1639474
sgRNA_3597,TDG,201.7831836,231.6607764,387.8080392,159.4016558,127.3337578,224.9995737,254.9908639,234.6103821
sgRNA_5088,SIRT7,158.7997835,284.998481,323.173366,391.3453824,137.835511,229.1226025,314.2910648,125.1255371
sgRNA_2424,NTMT1,250.7365003,359.0343992,344.718257,381.8003731,176.3419394,378.7296489,263.885894,316.7240159
sgRNA_1886,MED24,534.904534,882.8584228,716.0085464,1628.378591,347.4330023,865.8360558,642.4188431,1171.096824
sgRNA_1864,LARP1B,192.8283086,329.5792489,298.0376597,236.7162313,144.3991067,284.4889898,390.3929893,162.272181
sgRNA_2019,DNMT3A,223.8718753,745.9317784,652.8101993,589.8815764,271.2952914,617.8653215,566.3169186,875.87876
sgRNA_2410,RBM47,358.1950005,680.6527967,665.7371339,545.9745335,238.0397396,491.2294358,594.9786824,572.8403497
sgRNA_4030,TNKS,234.6177253,378.9365278,289.4197033,277.7597714,149.6499833,313.9391958,418.0664164,162.272181
sgRNA_3390,UHMK1,270.4372253,331.9675044,310.9645944,361.7558535,157.5262983,336.9103564,176.912266,119.2602776
sgRNA_1823,MINA,365.9558921,836.6854846,911.3488921,683.4226678,346.1202831,599.6061938,672.0689436,635.4031183
sgRNA_1981,STIM2,363.5679255,398.0425712,429.4614952,460.0694496,236.2894474,439.9860773,388.4163159,279.5773721
sgRNA_579,TET2,345.0611838,460.1372123,264.2839971,590.8360773,210.9102104,515.3786047,405.2180395,592.3912149
sgRNA_492,HR,479.9813006,758.6691406,848.868708,720.6482042,294.0490901,797.511578,622.6521095,770.304088
sgRNA_342,SEC23IP,192.2313169,261.1159267,280.0835838,298.7587919,144.3991067,333.9653358,205.5740298,193.5535653
sgRNA_480,P4HTM,317.0025754,425.109466,560.8853307,534.5205223,192.9697154,395.2217643,563.3519086,303.0384103
sgRNA_1045,JMJD7,349.8371171,456.1567866,430.8978213,427.6164179,231.9137169,554.8418807,580.1536322,340.1850541
sgRNA_3515,TET1,171.3366086,121.0049416,147.2234223,175.6281716,130.8343422,225.5885778,112.6703817,50.83224946
sgRNA_5067,PRDM12,145.0689752,316.8418866,275.7746056,501.1129897,146.1493989,286.2560021,309.3493814,314.7689294
sgRNA_4591,ELAVL2,254.3184503,377.3443575,412.9437454,184.21868,104.5799591,331.0203152,418.0664164,312.8138429
sgRNA_1678,HNRNPA3,186.8583919,279.425885,456.7516906,389.4363805,135.2100727,359.292513,338.9994818,142.7213158
sgRNA_4404,ZC3H12B,398.7904338,602.6364527,672.9187643,866.6868469,353.559025,648.4935357,888.5146769,819.181251
sgRNA_4191,SART3,222.0809003,245.1942238,140.759955,295.8952891,144.3991067,310.9941752,261.9092207,213.1044304
sgRNA_3373,RBM47,188.0523752,237.2333724,207.5491173,201.3996968,103.704813,242.0806932,230.2824468,95.79923938
sgRNA_2672,ZBTB38,404.7603505,897.1879554,968.0837719,905.8213851,358.3723285,741.5561866,741.2525113,1169.141738
sgRNA_2114,RBMS2,372.5228005,576.365643,701.6452857,487.7499766,255.1050886,626.7003833,622.6521095,328.454535
sgRNA_1859,HDAC3,342.6732171,620.1503259,619.0565366,639.5156249,264.7316957,548.3628354,878.6313101,551.334398
sgRNA_4904,CARHSP1,330.7333838,423.5172957,331.7913224,453.387943,245.4784814,427.6169908,457.5998836,406.6579957
sgRNA_2144,SMARCD3,134.9201168,285.7945661,196.7766717,268.2147621,101.5169478,237.3686602,246.0958337,211.1493439
sgRNA_728,SAMD10,211.3350503,346.2970369,290.8560294,338.8478311,133.0222074,263.8738456,268.8275774,396.8825631
sgRNA_1263,SMARCD3,377.2987338,793.6968869,521.3863638,741.6472247,296.2369553,564.8549507,788.692672,770.304088
sgRNA_5306,P4HTM,184.4704252,386.8973792,496.9688206,331.2118237,159.2765905,333.9653358,369.637919,414.4783418
sgRNA_2971,MED25,301.4807921,306.4927798,285.8288881,534.5205223,145.7118259,346.3344223,316.2677382,150.5416619
sgRNA_5220,KDM1A,12012.06934,1181.390351,761.9709807,1164.491138,19106.18969,1513.740587,1671.277329,13808.77608
sgRNA_1345,PRMT6,184.4704252,438.6429134,379.9082458,388.4818796,168.0280515,320.4182411,217.43407,328.454535
sgRNA_202,USP16,394.0145005,538.1535562,660.7099927,446.7064365,243.7281892,491.8184399,425.9731098,310.8587563
sgRNA_1414,DHX57,225.0658586,494.3688734,514.2047334,353.1653451,186.8436926,402.2898137,433.8798033,261.9815934
sgRNA_1024,RBM39,106.8615085,148.8679216,212.5762585,188.0366837,76.13771082,163.7431453,135.4021254,107.5297585
sgRNA_1734,SLTM,210.7380586,298.5319284,361.9541699,262.4877565,119.0198698,278.5989486,377.5446124,68.42802813
sgRNA_3431,EPHB4,154.6208419,160.8091988,174.5136176,146.0386427,75.70013777,210.2744707,140.3438088,46.92207643
sgRNA_5539,ELP3,216.7079753,281.0180552,284.3925621,358.8923507,159.7141635,241.491689,338.9994818,107.5297585
sgRNA_707,NEIL1,183.8734336,246.7863941,315.2735726,530.7025186,91.4527676,217.3425201,292.5476578,277.6222855
sgRNA_3011,RBBP4,305.0627421,456.9528717,267.8748122,680.559165,237.1645935,477.0933369,558.4102252,484.8614564
sgRNA_4645,ELP3,132.5321502,242.8059684,200.3674869,277.7597714,133.8973535,256.8057962,194.7023263,97.75432589
sgRNA_3248,SAMD3,247.1545503,413.964274,365.5449851,627.1071128,213.0980757,477.682341,616.7220894,369.5113519
sgRNA_3894,KDM4A,488.9361756,749.9122041,640.6014277,884.8223646,364.9359243,844.0429034,942.8731944,813.3159914
sgRNA_2103,YY1,103.8765501,161.6052839,397.8623217,186.1276819,83.13887963,159.6201164,371.6145923,74.29328768
sgRNA_1277,RAD54L2,354.0160588,472.8745745,608.2840911,350.3018423,222.7246828,482.9833781,517.8884212,473.1309373
sgRNA_776,LEPREL1,327.1514338,487.2041071,536.4677875,362.7103544,217.0362331,503.0095181,514.9234112,154.4518349
sgRNA_3837,ASH2L,422.0731089,412.3721037,445.261082,271.0782649,276.546168,591.9491402,1155.365581,301.0833238
sgRNA_2082,KDM5B,157.6058002,432.2742323,415.8163976,364.6193563,197.7830189,375.1956242,515.9117479,283.4875451
sgRNA_3534,SMC1A,204.7681419,215.7390736,153.6868896,327.3938199,155.338433,203.2064213,180.8656128,148.5865754
sgRNA_4945,EHMT2,521.7707173,934.6039571,975.2654022,1103.403078,415.6943982,912.3673813,617.7104261,566.9750902
sgRNA_763,ING4,182.0824586,128.1697079,252.0752255,130.7666278,62.57294625,152.552067,121.5654119,31.28138429
sgRNA_3120,DDX53,99.10061679,207.7782221,267.1566492,260.5787546,84.88917183,150.1960505,185.8072962,80.15854723
sgRNA_528,SRBD1,390.4325505,530.9887899,581.7120588,489.6589785,243.2906162,558.9649095,740.2641746,318.6791024
sgRNA_3181,ARAP3,213.1260253,425.9055511,286.5470512,440.02493,208.2847721,338.0883647,307.372708,416.4334283
sgRNA_5262,LARP1B,359.9859755,605.8207933,689.4365141,600.3810867,296.2369553,644.3705069,625.6171195,320.6341889
sgRNA_2242,THUMPD2,188.0523752,309.6771204,205.3946282,358.8923507,136.9603649,293.3240516,370.6262556,238.5205552
sgRNA_5342,SFPQ,182.0824586,267.4846078,237.7119648,411.389902,159.7141635,300.392101,131.4487787,392.9723901
sgRNA_5363,HNRNPK,148.0539335,143.2953256,155.1232157,251.0337453,101.9545208,149.0180423,246.0958337,56.69750902
sgRNA_5258,CDY1,477.5933339,608.2090487,792.1338282,818.0072993,379.375835,666.7526634,544.5735116,369.5113519
sgRNA_4136,JHDM1D,204.1711503,308.0849501,301.6284749,323.5758162,138.273084,296.8580763,344.9295019,267.846853
sgRNA_519,PARN,122.9802835,133.7423039,161.586683,231.9437266,78.76314913,134.8819434,256.9675372,60.60768205
sgRNA_81,RBM6,227.4538253,232.4568616,168.0501503,315.9398087,155.776006,213.8084954,360.7428888,27.37121125
sgRNA_4956,HNRNPH1,208.9470836,307.2888649,215.4489107,399.9358908,157.5262983,292.7350474,251.0375172,95.79923938
sgRNA_3047,DUS3L,205.3651336,373.3639318,393.5533435,490.6134794,157.5262983,436.4520526,354.8128687,342.1401406
